area,price
339,11832000
111,1912000
187,4052000
465,11789000
165,1933000
155,2758000
308,5560000
179,3507000
289,7196000
156,3747000
214,2774000
185,1694000
162,3458000
248,5197000
168,3846000
245,4211000
138,2450000
212,4524000
193,3660000
356,8453000
117,503000
37,497000
325,7683000
97,1304000
198,5862000
46,1253000
223,5970000
37,832000
264,5502000
149,2805000
168,4457000
154,1622000
142,1741000
85,1852000
320,6595000
167,2087000
108,1522000
171,5119000
61,797000
142,2580000
126,1221000
232,3446000
37,919000
223,5087000
203,4508000
196,4042000
88,380000
90,762000
238,6011000
279,4861000
387,9886000
152,3178000
197,1829000
500,14184000
133,2834000
168,2212000
346,10055000
90,687000
276,6007000
131,1378000
230,6533000
192,5792000
89,452000
170,3752000
420,18175000
92,2376000
230,7301000
243,6067000
213,6428000
193,2525000
119,2470000
191,5130000
46,1039000
110,2223000
119,1661000
182,1730000
138,853000
297,7923000
218,5148000
86,803000
163,1267000
331,8080000
88,882000
145,2102000
130,1655000
189,3634000
181,2516000
93,907000
163,3717000
164,4615000
197,5417000
163,1665000
75,380000
70,461000
227,5708000
370,7639000
196,5078000
662,15994000
173,3326000
410,11852000
133,888000
142,2059000
194,5236000
132,4387000
372,11455000
240,9097000
325,12181000
154,1528000
192,6846000
148,3834000
138,1180000
106,2724000
118,2534000
174,3267000
44,393000
156,2466000
208,4244000
116,1720000
131,1098000
153,3214000
340,7232000
197,5235000
144,1529000
197,3113000
202,4867000
46,969000
265,8321000
329,7728000
145,3607000
316,7395000
91,1704000
167,2526000
90,1344000
177,3985000
282,9463000
239,9564000
450,15086000
154,3564000
471,13333000
173,3667000
130,1457000
123,1691000
167,5722000
203,3718000
146,3856000
51,739000
195,8247000
122,1122000
213,6073000
216,4805000
200,3367000
218,5017000
439,10344000
169,1428000
303,8043000
315,8911000
96,2249000
353,10372000
69,1017000
97,554000
352,10004000
120,796000
270,9401000
300,11491000
199,4887000
96,615000
42,1418000
352,6976000
264,4398000
167,5008000
102,799000
58,606000
141,3057000
37,965000
202,2048000
225,5739000
144,3170000
198,3862000
109,2125000
71,1614000
92,1533000
204,1574000
323,8791000
276,6975000
253,5080000
135,1689000
191,4456000
248,5480000
111,1182000
70,1819000
361,7659000
245,5129000
161,3424000
186,1106000
33,202000
182,1421000
287,9241000
243,6907000
69,549000
322,12711000
107,870000
119,1359000
210,2286000
217,2208000
70,1037000
190,4283000
144,4410000
254,6846000
128,1351000
159,1188000
258,5121000
217,6641000
280,11294000
127,739000
240,5444000
372,7588000
225,2492000
140,2019000
63,1558000
439,15315000
153,4654000
263,5634000
204,1295000
42,979000
162,4400000
448,9643000
177,2394000
176,2810000
402,8392000
84,709000
211,4692000
95,2565000
279,5486000
157,3021000
115,935000
111,3139000
150,1681000
60,1389000
251,5910000
183,3501000
254,6383000
265,6568000
98,919000
279,7613000
169,1832000
192,4981000
172,2925000
166,3317000
84,1032000
214,3915000
270,6657000
348,8010000
197,4802000
169,3435000
172,1686000
279,5658000
58,1350000
250,5807000
390,8127000
286,7281000
177,1745000
213,3007000
126,1465000
86,2407000
288,6019000
177,3488000
396,14991000
133,2306000
303,7094000
245,6196000
372,8677000
40,339000
187,3328000
183,1575000
150,4014000
204,3743000
130,1045000
166,4538000
242,4777000
189,4743000
129,921000
55,269000
37,795000
84,652000
177,3190000
177,3539000
132,3323000
170,1326000
122,3963000
395,12459000
437,8383000
94,1796000
162,2385000
365,6401000
173,3551000
228,7377000
236,5403000
129,1130000
228,4297000
482,17026000
443,14194000
184,3470000
288,6605000
322,8716000
157,3913000
136,1366000
304,7596000
170,3055000
92,1468000
80,847000
123,1619000
325,6095000
149,981000
114,3164000
138,1794000
253,4141000
96,563000
428,16525000
250,5056000
115,959000
335,5567000
205,4688000
105,734000
240,6163000
499,12856000
158,1974000
136,4444000
158,1434000
194,6245000
224,2721000
48,557000
162,4138000
104,1129000
105,1977000
99,3005000
138,599000
155,3089000
216,2414000
418,7730000
184,5900000
235,3559000
432,19120000
222,2959000
83,1365000
163,2887000
163,852000
356,11525000
86,780000
141,1760000
146,2674000
156,1734000
246,8637000
171,2381000
103,3275000
236,6332000
192,4132000
118,871000
82,577000
209,3980000
254,7570000
94,2528000
372,7838000
141,2444000
367,8675000
280,7446000
325,8235000
335,5955000
145,3562000
299,6522000
233,5008000
353,10034000
197,2881000
372,8457000
84,591000
96,697000
362,7861000
191,5615000
178,3875000
37,855000
153,2623000
275,10346000
167,4934000
110,853000
37,627000
96,2227000
215,4832000
92,2392000
112,833000
190,1184000
85,1618000
332,6857000
46,698000
214,3853000
172,2608000
222,3223000
132,2586000
133,2255000
121,4187000
96,1057000
99,1324000
234,6701000
163,1864000
369,9316000
152,3857000
87,993000
100,486000
191,3922000
137,3747000
72,2208000
317,10916000
224,3951000
235,5730000
311,13393000
359,14087000
133,1947000
90,2796000
100,743000
134,2219000
113,2048000
196,6168000
168,1719000
193,3369000
153,3272000
126,2143000
297,6301000
69,1161000
147,4029000
67,1038000
304,8177000
272,4925000
329,12912000
110,2574000
145,2177000
192,4115000
205,2444000
261,7800000
184,3882000
455,13485000
190,4635000
113,1453000
270,7009000
168,3508000
281,5844000
219,5272000
120,2045000
173,3739000
533,11478000
232,2199000
133,3951000
151,4554000
76,431000
156,1087000
319,8374000
55,537000
394,11501000
80,1985000
96,1906000
155,3271000
196,1445000
350,9896000
177,5609000
140,3803000
142,644000
189,4103000
226,7823000
201,2218000
