area,rooms,age,price
125,5,101,2907000
112,4,96,1294000
85,3,63,462000
92,4,60,1070000
72,1,29,1962000
122,4,9,2371000
88,2,88,573000
165,7,55,3022000
121,3,47,667000
305,10,63,10808000
94,3,33,1002000
236,9,33,5800000
94,3,69,1895000
475,12,32,8245000
177,6,52,2983000
370,12,5,11181000
166,6,81,3646000
273,10,115,4428000
91,4,47,1019000
92,4,113,947000
105,4,17,1881000
211,6,81,3123000
294,10,39,9555000
154,5,73,1879000
92,2,42,777000
345,12,108,5717000
240,7,92,5322000
261,10,49,6144000
261,9,114,4767000
83,2,61,1300000
179,5,60,2085000
126,3,6,3190000
146,5,72,1014000
204,7,4,1980000
102,3,60,1045000
277,10,33,3599000
225,8,39,5242000
131,3,47,1164000
196,7,25,4852000
174,5,34,4468000
164,5,106,3695000
174,5,119,1845000
206,7,34,4687000
72,3,36,433000
119,4,19,824000
177,6,55,3554000
63,2,120,517000
56,3,87,1310000
90,2,28,567000
218,7,111,3555000
186,7,116,1157000
120,3,95,2018000
152,5,102,1575000
114,3,59,2176000
301,10,35,6856000
103,4,94,697000
51,2,7,638000
46,1,50,1182000
121,4,89,593000
330,12,47,6794000
380,12,111,8115000
190,6,49,1149000
106,5,19,976000
338,12,72,6321000
171,5,24,2352000
73,3,96,1448000
283,8,5,8060000
238,9,41,3489000
110,5,58,2255000
135,3,46,1916000
166,5,112,2462000
37,1,57,642000
102,2,78,660000
182,6,16,4082000
171,5,86,1687000
292,9,65,5662000
225,7,42,4536000
130,3,53,3044000
239,7,80,5002000
184,7,43,3765000
250,7,73,4051000
196,8,38,3628000
133,5,14,3587000
186,7,21,3574000
155,6,32,1739000
164,5,78,2521000
65,2,109,1623000
118,5,68,698000
126,4,116,733000
276,8,102,4449000
73,2,26,616000
363,12,110,11148000
156,4,4,2698000
103,2,8,1447000
156,5,32,1678000
224,8,24,4769000
137,6,11,4329000
113,4,37,1213000
172,5,120,2747000
316,11,32,7973000
174,6,24,3964000
185,7,116,1173000
260,8,67,4798000
139,4,17,1023000
119,5,65,864000
333,12,54,5530000
293,9,19,9639000
258,9,87,5836000
280,10,52,4200000
158,5,119,942000
149,4,86,3098000
276,8,91,5112000
273,9,30,10412000
567,12,65,12939000
306,10,88,6564000
190,5,98,4992000
365,12,25,10648000
225,8,2,5837000
282,10,119,2706000
450,12,83,8833000
128,5,63,1092000
446,12,48,13263000
213,7,72,1517000
155,4,123,1431000
191,6,29,2966000
624,12,121,9717000
53,2,58,273000
222,7,37,3588000
170,6,26,3075000
232,9,18,2479000
167,7,50,1949000
425,12,34,10095000
246,9,62,6642000
180,7,4,5614000
186,5,62,2229000
152,5,46,1163000
200,8,63,5231000
148,4,94,2609000
98,3,103,1136000
46,1,4,1458000
111,4,104,1168000
250,8,112,6075000
159,6,104,3444000
147,6,46,1923000
84,3,26,512000
178,7,114,3946000
196,7,70,4053000
234,9,59,6997000
101,3,21,1688000
223,8,99,2313000
210,7,117,1146000
153,5,83,3476000
269,9,46,8741000
398,12,55,9811000
236,7,27,8220000
126,4,99,2834000
236,9,118,4441000
204,8,99,3680000
346,11,117,7812000
39,1,46,319000
231,8,7,5138000
328,10,117,4746000
305,9,92,5078000
98,2,58,707000
107,4,31,1802000
147,5,82,901000
247,7,40,5385000
135,5,56,2877000
76,2,76,1467000
246,7,47,1589000
292,10,42,6579000
48,1,96,948000
172,7,19,3644000
388,12,93,9550000
165,5,27,1418000
384,12,51,10099000
220,6,55,4256000
168,7,117,2723000
199,7,50,2374000
128,5,71,1076000
99,4,32,2192000
171,5,74,1263000
37,2,100,349000
105,4,95,670000
140,4,73,2335000
152,5,47,1590000
209,7,88,6511000
155,4,62,3223000
109,4,48,2181000
230,7,114,3136000
306,11,93,5662000
239,8,14,11558000
268,8,118,6281000
121,4,94,1334000
359,12,26,7147000
152,5,79,2595000
151,5,24,2292000
151,5,103,824000
228,7,41,3451000
222,8,32,2465000
222,6,102,5809000
39,1,64,831000
68,1,111,789000
300,9,83,6879000
387,12,112,11221000
98,3,95,2338000
238,7,94,8582000
162,6,115,1972000
160,4,1,2824000
106,4,12,2071000
182,6,19,3643000
188,5,63,3416000
414,12,13,9176000
133,5,84,991000
135,3,33,897000
110,3,120,1738000
82,2,59,670000
326,10,18,7513000
225,7,12,5302000
212,7,98,5454000
194,5,47,2214000
188,7,16,3741000
179,5,2,944000
103,2,77,841000
86,3,25,1923000
151,4,107,2110000
237,8,92,3822000
298,10,59,6215000
162,4,106,2963000
46,2,97,534000
313,11,55,7449000
177,6,23,2304000
256,9,53,6127000
268,9,34,6773000
196,6,3,4774000
428,12,35,10122000
94,3,27,2275000
155,5,45,1491000
452,12,37,10858000
159,5,74,3347000
134,4,83,947000
141,4,44,1192000
207,8,23,3705000
207,8,5,2900000
247,7,102,5248000
181,5,40,3318000
197,7,47,3624000
144,4,112,2897000
143,4,66,4761000
143,6,102,2675000
261,8,36,7037000
172,6,91,2465000
371,11,100,7242000
96,2,38,2304000
168,5,62,3223000
319,11,31,6857000
76,2,43,582000
414,12,22,16082000
152,5,5,1392000
218,8,88,3969000
163,5,28,1446000
236,8,35,4655000
387,12,4,10441000
303,9,6,11345000
320,11,104,5723000
121,3,50,2233000
223,6,62,7233000
619,12,95,12588000
124,5,40,3064000
148,5,58,1207000
125,3,1,2514000
177,6,43,2524000
443,12,23,13514000
148,4,55,821000
128,5,58,897000
226,7,94,4638000
187,7,8,2835000
232,8,116,2786000
279,9,40,5762000
137,5,8,4689000
113,4,121,2143000
244,9,53,3000000
306,11,6,9694000
125,3,52,3631000
129,3,71,1158000
303,9,121,5901000
110,3,43,3106000
279,10,116,5044000
178,6,80,2781000
159,6,72,2093000
81,4,110,1183000
242,9,104,6395000
190,6,43,2668000
187,6,6,1444000
40,1,105,300000
372,12,49,12812000
231,7,42,4764000
150,5,78,1357000
216,6,35,3144000
84,4,26,3159000
347,12,97,6174000
159,4,91,2770000
425,12,122,13306000
160,4,71,3497000
627,12,67,17076000
210,6,121,2948000
70,2,100,627000
96,2,15,2059000
44,1,106,236000
153,4,76,1967000
33,2,78,238000
87,3,120,605000
256,9,1,8057000
117,4,54,2166000
319,11,90,6548000
111,4,118,690000
124,3,98,1431000
192,6,67,3225000
338,12,47,6592000
136,5,36,2881000
215,8,31,2642000
128,4,5,1057000
418,12,100,6352000
444,12,13,16511000
294,10,29,7910000
123,3,96,1182000
204,8,17,3340000
170,5,110,1729000
197,7,47,2585000
211,8,111,4031000
318,10,86,6779000
205,6,53,1858000
112,3,25,1144000
65,2,42,589000
93,4,92,687000
136,6,68,1125000
259,8,4,5930000
34,1,109,150000
165,5,79,1148000
99,2,112,1749000
130,4,42,2396000
281,9,124,4188000
150,4,27,2789000
214,7,70,2129000
80,3,104,378000
65,2,78,817000
88,3,39,806000
164,5,7,2159000
95,3,99,987000
55,1,103,596000
76,4,18,542000
108,4,70,1895000
103,3,27,2560000
191,6,61,3849000
138,4,119,3328000
216,8,28,2920000
166,6,80,3673000
144,6,31,1899000
248,9,39,5602000
59,2,67,1239000
179,7,87,1747000
87,4,91,825000
156,4,89,2677000
179,5,20,3632000
172,7,124,4097000
154,5,61,1553000
242,8,37,3673000
169,6,39,2403000
375,11,69,9318000
279,10,115,6253000
47,3,53,435000
325,11,98,7375000
116,3,84,1342000
129,5,89,784000
279,9,84,5222000
111,3,83,2137000
52,3,44,522000
272,10,59,5258000
335,10,30,10324000
147,6,107,1707000
101,3,50,1608000
54,1,40,601000
372,12,16,10087000
128,4,25,3502000
157,6,121,2103000
97,4,109,1030000
198,6,96,4281000
332,12,99,6673000
90,4,56,867000
327,10,89,6137000
94,4,92,1471000
249,7,78,4525000
296,9,5,4769000
122,4,79,840000
37,1,60,823000
280,10,76,8628000
154,4,22,4391000
204,7,14,2474000
140,5,105,955000
159,6,52,2839000
88,4,14,2639000
345,11,85,6713000
99,4,70,912000
266,10,26,6050000
179,7,65,4531000
128,3,105,1999000
154,4,38,3825000
119,4,39,1045000
87,3,116,1089000
209,6,97,3949000
238,9,30,3906000
128,5,53,885000
202,8,22,4446000
200,6,1,4045000
215,8,79,3648000
325,11,60,5724000
439,12,84,12354000
123,4,38,1795000
297,11,66,6515000
115,3,73,899000
152,4,87,2456000
163,6,53,2454000
37,2,51,655000
307,10,66,5997000
251,9,61,6591000
253,7,2,5435000
335,12,122,5061000
56,1,1,1284000
379,12,42,5779000
179,7,68,1222000
118,5,26,517000
195,7,104,3686000
181,7,88,1384000
352,11,90,7363000
90,2,112,650000
188,7,66,2882000
187,7,16,3829000
111,4,106,1303000
221,7,49,5402000
143,5,92,3414000
227,8,91,3530000
33,2,47,368000
202,6,62,4081000
408,12,9,18491000
239,9,70,5367000
138,6,82,858000
94,3,55,1544000
248,8,16,4797000
49,1,78,399000
178,5,23,2296000
143,4,114,1591000
269,10,7,8748000
237,9,54,3572000
252,8,1,5477000
195,7,110,3196000
250,7,35,6329000
246,9,113,5738000
143,6,86,905000
46,1,25,1200000
313,10,50,9159000
65,3,69,459000
296,11,47,5467000
106,4,66,1995000
190,7,33,4245000
67,2,28,988000
308,9,28,6558000
138,6,97,2733000
190,6,111,2596000
163,4,42,3613000
234,8,40,2919000
459,12,55,9261000
225,7,28,5817000
90,4,21,483000
273,10,5,5767000
288,9,114,5222000
179,6,32,3857000
135,5,16,3798000
146,4,82,3484000
477,12,63,15594000
401,12,83,11766000
243,7,122,4314000
279,9,21,5566000
204,7,34,7168000
193,5,17,2918000
150,6,24,2086000
152,4,106,4092000
74,1,32,665000
151,4,87,1610000
59,1,116,538000
141,4,38,2573000
236,7,120,3178000
311,11,100,6663000
300,9,88,6644000
124,5,2,2532000
124,5,63,741000
90,4,50,2187000
151,4,31,2751000
189,5,15,3671000
243,8,67,6890000
113,4,15,2007000
294,9,7,5963000
187,6,47,3465000
190,5,91,3521000
325,12,112,6201000
76,4,28,1269000
154,4,22,4234000
353,12,87,7423000
208,7,115,3276000
66,2,105,1393000
400,12,64,11099000
100,3,13,815000
46,3,68,733000
105,5,59,988000
314,9,89,9832000
147,6,102,2650000
253,9,18,12485000
231,8,75,3733000
266,9,41,4868000
344,10,9,11225000
279,8,13,4089000
428,12,62,9024000
61,3,5,374000
96,4,41,682000
248,9,95,3400000
156,6,84,2226000
279,10,71,5486000
280,8,60,4639000
149,6,84,3436000
475,12,24,8464000
162,4,29,3306000
359,12,29,8040000
129,5,75,676000
182,7,36,2529000
387,12,116,12235000
154,4,40,3261000
270,9,37,4590000
215,8,44,3641000
197,7,43,3485000
85,2,80,480000
82,2,57,2487000
153,5,41,2170000
76,4,104,1601000
106,4,119,1886000
98,2,16,1480000
168,5,28,3452000
68,1,20,1043000
261,9,21,6187000
120,5,6,4393000
197,6,32,3992000
122,4,16,2811000
42,2,65,869000
575,12,110,11024000
145,4,102,1161000
174,6,122,2270000
234,7,21,4187000
78,2,25,1391000
139,6,91,1040000
84,3,50,2853000
94,3,73,385000
398,12,109,7398000
186,5,89,3978000
378,12,107,6564000
307,10,67,7045000
48,3,80,954000
286,10,83,4729000
163,6,119,2624000
131,3,38,1291000
111,5,57,697000
157,6,10,3607000
181,6,43,1613000
175,5,32,2313000
279,8,59,7329000
189,5,71,4857000
150,5,98,1364000
136,6,115,3513000
111,5,85,2413000
235,8,98,6585000
131,5,8,1143000
220,8,94,3814000
253,8,81,5496000
77,3,104,1422000
94,3,100,1067000
166,6,24,4043000
125,5,84,2590000
193,7,19,3277000
109,4,56,1539000
99,2,73,800000
37,2,72,471000
217,8,111,1858000
163,4,52,2909000
126,3,39,2615000
210,8,122,3280000
267,9,114,7114000
304,11,123,5860000
124,5,22,1242000
308,9,16,8105000
151,5,66,2985000
181,5,56,2926000
372,12,98,9508000
142,5,53,2412000
72,2,68,1507000
145,5,50,2412000
238,8,44,4519000
128,3,41,2132000
743,12,21,20435000
60,1,76,516000
111,4,5,3338000
420,12,88,10300000
111,3,21,3456000
99,2,65,977000
252,9,56,7024000
93,2,112,1650000
37,2,22,446000
112,4,52,894000
172,5,112,754000
167,7,8,1506000
425,12,62,9266000
142,6,10,4205000
209,8,121,3376000
147,5,38,3025000
191,5,56,2452000
372,12,89,9118000
167,5,18,3218000
138,5,39,2229000
293,10,123,5600000
204,7,5,4837000
262,8,66,4863000
95,3,37,691000
197,8,40,2773000
115,4,23,790000
226,8,106,2680000
246,9,29,5924000
187,5,99,3178000
181,6,30,3711000
156,4,92,3492000
203,7,7,2486000
161,4,15,1633000
284,8,77,6209000
174,5,19,3779000
200,7,68,3563000
117,3,63,1892000
139,4,68,4808000
101,3,99,485000
318,11,63,9245000
174,5,28,2441000
113,5,104,931000
225,8,25,6550000
133,5,106,3016000
111,5,40,699000
279,10,37,4970000
84,2,65,571000
87,2,91,1689000
125,5,2,2084000
170,5,104,1445000
301,10,105,5409000
171,5,103,3168000
139,6,80,3271000
377,12,51,5058000
644,12,63,19077000
106,4,31,2282000
155,5,98,3720000
174,6,46,3304000
151,6,13,3820000
177,5,85,1462000
459,12,19,9916000
92,3,43,896000
133,5,12,1027000
206,8,19,4966000
111,5,95,546000
240,8,17,8619000
299,10,117,7070000
142,5,85,2330000
211,8,80,4705000
181,5,38,1855000
278,9,38,5394000
213,7,84,3530000
156,4,16,1783000
258,8,38,4582000
123,4,96,842000
147,5,82,1720000
153,5,89,1522000
489,12,45,15114000
133,4,70,1559000
317,10,86,8996000
108,3,21,2006000
110,3,20,2447000
58,1,112,957000
192,6,119,2575000
210,7,114,3407000
117,3,111,794000
110,4,101,648000
260,9,57,3119000
197,6,40,4738000
212,8,66,3700000
214,6,89,3505000
243,9,25,4804000
212,8,97,4271000
123,3,113,3300000
136,5,88,1079000
139,4,109,1023000
258,8,11,7091000
240,9,39,5646000
134,4,77,1476000
177,5,74,3784000
78,3,9,903000
76,4,111,312000
367,11,21,14512000
179,6,31,3212000
360,11,97,9770000
155,4,61,1628000
227,8,1,7191000
111,3,1,848000
141,6,27,3286000
90,2,114,1036000
172,6,96,2509000
149,5,41,894000
275,9,48,3187000
178,5,81,3570000
281,9,67,6607000
130,5,45,1295000
289,11,18,6026000
232,9,61,7152000
276,9,91,4224000
77,2,89,577000
343,12,28,7770000
321,11,83,7738000
242,8,87,5450000
163,5,15,4878000
216,7,75,2603000
146,4,88,1422000
179,6,29,3364000
173,5,114,1293000
150,6,42,1855000
65,2,39,788000
128,4,81,1606000
186,7,39,3297000
127,3,37,1335000
186,6,21,1734000
205,6,48,3270000
207,7,78,4822000
142,6,57,2790000
42,2,53,836000
174,6,51,3887000
46,1,90,1626000
86,3,106,839000
122,4,77,1617000
183,6,118,2892000
135,5,112,2132000
83,3,35,1888000
86,4,113,2266000
135,5,14,4045000
59,3,78,385000
344,12,78,9577000
186,7,88,1108000
106,4,97,937000
325,10,106,5990000
118,3,105,520000
137,4,80,1062000
116,4,68,710000
146,5,112,1559000
163,6,73,3382000
224,8,94,3679000
264,8,76,7351000
56,3,51,934000
171,6,60,2802000
213,8,31,3871000
64,2,34,761000
170,6,19,2001000
71,1,12,566000
333,11,42,11707000
166,7,31,2456000
327,11,35,6998000
437,12,111,13591000
157,5,53,3104000
257,8,11,11151000
196,7,78,4467000
75,3,33,401000
166,5,12,3151000
104,3,29,2154000
119,3,97,1528000
78,2,20,1792000
115,4,12,1283000
191,5,29,4414000
113,4,98,630000
155,6,85,1567000
290,9,55,5978000
70,3,69,1153000
262,8,13,4857000
128,3,105,1631000
268,10,2,6997000
361,11,92,11749000
295,9,34,4912000
162,4,13,2991000
372,11,52,6334000
123,5,54,2500000
131,5,12,3254000
171,7,46,925000
237,9,48,7000000
226,8,31,6381000
360,12,110,6477000
203,8,88,3232000
162,5,80,2776000
262,8,18,5820000
288,9,5,8818000
239,8,122,3858000
165,7,25,3992000
124,5,4,3127000
321,12,72,11638000
106,4,20,1250000
278,9,52,5304000
105,3,64,890000
183,5,106,3531000
198,7,70,2963000
95,2,89,469000
318,11,85,4466000
354,12,111,7427000
154,5,18,925000
91,2,77,1668000
195,7,113,3364000
128,5,29,2798000
255,7,41,4978000
225,7,70,5542000
175,7,83,2864000
204,6,45,2616000
407,12,31,11633000
150,5,59,1372000
383,12,42,6944000
72,2,41,2120000
131,4,59,2650000
134,3,2,4706000
184,5,36,2574000
70,3,48,1492000
80,3,65,443000
106,4,105,856000
412,12,94,8451000
96,4,119,1633000
292,9,73,8241000
173,7,21,3387000
49,2,72,269000
235,8,32,3052000
265,8,98,8652000
204,8,96,2814000
121,5,30,4274000
270,8,102,6009000
130,4,69,939000
186,6,49,4029000
147,5,91,614000
75,3,99,619000
127,5,113,1892000
200,8,14,3866000
439,12,97,15880000
315,10,54,7824000
322,11,71,3994000
240,7,58,6866000
68,2,106,403000
339,12,58,4771000
79,2,71,442000
362,12,27,7883000
395,12,15,8667000
94,4,33,799000
195,5,32,4932000
247,8,97,4461000
131,4,120,1716000
70,1,28,1582000
117,3,86,945000
178,7,41,5661000
110,4,109,2289000
188,7,54,4610000
463,12,91,10912000
197,6,2,3752000
80,2,94,2169000
274,8,108,5674000
253,9,55,9411000
111,3,3,1016000
267,9,44,4663000
107,4,124,2273000
345,12,4,7056000
246,8,92,5451000
390,12,102,8943000
110,5,4,632000
151,6,48,2950000
110,5,85,974000
137,5,112,1124000
151,5,56,2164000
211,6,64,4777000
238,8,97,3213000
118,4,92,1200000
181,6,39,4082000
298,9,106,8716000
150,5,38,1674000
193,6,46,4537000
155,4,39,639000
240,9,100,6198000
158,4,102,795000
191,5,91,4014000
69,3,42,685000
203,6,27,5047000
342,12,57,13038000
136,4,39,2944000
53,2,64,229000
601,12,120,6082000
102,3,63,790000
279,10,112,4778000
226,8,101,6456000
327,10,121,6103000
345,12,87,7030000
104,2,36,1789000
142,6,5,1654000
102,2,51,1900000
121,4,2,948000
81,2,50,972000
279,10,87,5149000
325,10,32,7386000
197,7,96,3392000
541,12,28,12753000
393,12,67,9054000
147,6,64,2915000
103,4,40,1736000
101,4,94,624000
145,6,32,3635000
51,2,85,573000
215,8,27,3275000
293,11,102,4645000
382,12,9,9242000
168,5,62,4157000
116,4,68,1077000
157,4,8,2199000
130,4,59,827000
90,3,92,451000
278,10,70,5671000
101,2,2,1603000
157,5,94,551000
207,8,31,4789000
87,3,121,1111000
198,7,90,3965000
108,5,87,735000
276,10,84,5995000
261,9,18,4863000
137,4,120,670000
372,12,66,7720000
130,3,46,2384000
56,2,119,623000
243,9,74,9597000
210,6,74,2525000
338,10,23,8851000
99,4,29,2910000
265,10,25,4329000
380,12,92,7257000
226,9,112,3812000
151,4,9,4179000
233,9,11,6070000
259,8,93,9668000
181,7,54,2767000
216,8,65,5146000
363,12,110,10737000
210,7,48,5801000
140,4,82,2421000
183,5,17,4820000
195,6,13,2400000
115,4,36,1372000
195,5,24,5311000
357,11,104,8687000
157,5,123,3213000
118,5,52,1293000
383,12,84,7552000
118,3,96,1065000
228,8,72,5337000
131,3,6,2154000
249,7,14,6046000
282,10,102,4298000
163,6,33,3796000
87,3,73,1333000
107,4,118,689000
174,5,40,2235000
175,6,74,3214000
109,4,5,2671000
70,3,81,379000
182,6,63,2643000
316,11,49,8957000
138,5,91,859000
96,4,117,1547000
119,5,103,2194000
210,7,70,3421000
376,12,41,10803000
180,7,42,3763000
296,10,39,7637000
156,6,5,1138000
180,5,51,4249000
89,2,104,2671000
249,9,60,7477000
441,12,32,10250000
70,2,15,484000
304,10,68,7870000
101,3,115,1136000
157,4,8,2246000
90,3,52,671000
520,12,92,11853000
397,12,39,13685000
189,5,62,2711000
180,7,19,3521000
46,2,45,1476000
355,12,37,7666000
294,10,70,5957000
158,4,54,2302000
108,5,57,1987000
176,7,10,5313000
130,3,39,3581000
33,1,123,232000
694,12,105,7658000
400,12,67,14147000
201,7,124,1488000
222,8,34,2262000
94,2,36,1850000
147,4,9,2428000
232,9,27,4079000
143,5,15,2438000
94,3,25,1183000
90,4,102,930000
263,9,110,2272000
182,6,30,4720000
125,3,10,3206000
218,7,30,3001000
42,1,44,1213000
60,2,39,1559000
134,5,6,2452000
144,6,79,3105000
336,11,17,11052000
140,4,69,1626000
124,3,94,1163000
195,7,92,4157000
170,7,94,3734000
63,1,58,841000
217,8,101,2572000
57,3,120,1055000
204,7,112,1252000
46,1,5,1348000
96,4,8,2128000
241,7,2,3835000
212,7,104,3931000
118,4,36,1037000
144,4,47,2087000
207,8,33,4883000
215,7,6,3209000
134,4,122,641000
248,8,93,7226000
195,5,51,4765000
70,1,23,560000
138,4,39,2686000
309,10,63,5295000
306,9,124,6998000
262,8,109,3581000
92,3,118,2861000
305,10,103,6469000
159,6,124,1807000
228,9,27,3546000
211,6,72,4201000
96,4,80,1079000
501,12,124,6854000
66,2,48,2092000
298,11,32,6957000
363,12,11,12527000
238,8,110,5210000
210,6,42,3037000
100,3,86,1760000
205,6,35,3795000
208,6,63,4555000
241,8,5,6142000
104,4,11,1252000
95,2,55,1944000
260,9,5,3129000
437,12,78,10308000
144,5,113,2041000
102,2,45,1170000
184,6,30,2713000
222,8,49,3117000
246,8,116,5273000
288,11,11,8294000
114,3,94,1596000
95,4,36,1722000
703,12,99,15453000
225,7,45,5731000
550,12,65,14265000
141,6,99,897000
182,5,84,2727000
118,5,33,2718000
179,5,98,2518000
320,10,41,8711000
280,9,12,8070000
37,2,76,752000
273,8,15,7287000
176,7,94,1123000
200,8,91,3062000
181,5,89,2595000
42,2,22,1007000
176,6,1,6966000
44,1,4,1455000
82,4,31,1622000
140,6,91,1296000
175,6,67,2928000
270,10,93,5177000
491,12,7,14682000
180,7,6,1572000
159,5,23,2995000
171,6,99,1044000
174,7,118,3576000
407,12,50,8538000
213,6,30,3835000
42,2,1,1083000
345,11,124,5153000
105,5,80,1120000
193,7,93,3468000
119,5,18,2795000
194,6,29,6090000
160,6,50,1236000
55,1,84,617000
64,1,61,529000
206,6,19,4405000
217,7,49,3076000
233,7,85,3077000
80,2,9,1275000
221,8,57,5200000
151,5,39,2343000
162,4,47,2091000
239,9,60,5087000
33,1,10,268000
179,5,27,2568000
168,7,76,2019000
114,4,108,1030000
160,6,108,1508000
115,3,120,631000
210,7,105,3757000
238,7,79,3602000
126,5,56,1266000
207,7,6,5634000
176,6,17,5622000
106,3,57,1166000
193,7,26,4933000
63,1,44,674000
144,5,8,1476000
66,3,21,340000
84,4,123,1839000
150,5,50,1065000
501,12,78,12254000
135,5,21,1566000
231,9,22,6094000
46,2,94,1137000
146,4,58,4385000
281,9,9,5988000
218,6,61,2311000
224,8,2,5398000
37,1,71,530000
220,8,52,4091000
248,9,96,3748000
184,5,68,2773000
309,11,55,9347000
177,7,40,1113000
234,9,80,1827000
232,9,120,5550000
242,7,99,3917000
111,4,30,3072000
162,6,80,2807000
233,9,100,2679000
92,2,56,1649000
441,12,36,15860000
75,2,108,1140000
171,6,72,3071000
122,3,115,581000
205,7,9,4156000
90,2,49,881000
38,2,36,318000
207,7,16,4442000
309,10,38,6119000
348,12,82,10861000
204,8,117,3589000
121,3,15,1598000
241,8,87,3995000
139,6,12,3002000
239,8,26,4317000
275,9,116,4708000
237,9,29,6683000
210,6,98,1853000
165,7,96,2184000
267,10,22,5967000
274,8,37,6270000
120,5,102,3119000
189,5,118,2128000
74,3,88,498000
123,5,55,2935000
292,10,97,4595000
181,7,48,3899000
89,2,89,912000
168,6,113,1789000
137,4,77,3172000
579,12,87,13877000
294,11,40,7115000
248,7,24,5489000
434,12,104,11283000
106,5,15,745000
128,5,14,963000
384,12,100,8636000
236,8,124,2190000
208,8,26,5868000
102,4,71,1108000
343,10,111,4984000
171,7,18,5310000
611,12,52,14591000
60,1,75,458000
193,7,55,3028000
193,6,104,2946000
197,7,83,2146000
180,5,116,1998000
245,8,48,4606000
67,1,96,567000
117,4,29,2774000
353,12,94,10923000
255,7,2,6793000
340,12,43,6548000
37,2,77,323000
196,7,116,2401000
213,6,123,2899000
231,9,110,6050000
272,9,2,8046000
49,2,44,194000
232,9,47,2967000
199,8,4,3000000
99,4,112,785000
140,5,101,3387000
743,12,93,18317000
356,12,97,11348000
184,6,49,2766000
132,3,12,2372000
80,2,11,1225000
174,5,109,2461000
201,8,12,4620000
82,3,4,725000
219,7,5,5148000
199,7,53,4870000
216,7,27,4631000
121,3,85,2083000
37,1,25,793000
127,5,28,2097000
166,6,38,2582000
102,3,15,728000
168,6,53,2122000
183,6,77,3669000
363,11,30,7977000
177,5,86,2686000
191,7,82,3741000
127,4,16,1962000
45,1,38,311000
119,5,117,707000
59,2,35,451000
240,9,44,5182000
206,6,9,6953000
37,2,113,506000
178,7,98,4137000
189,5,83,1639000
100,3,10,811000
93,2,113,532000
168,7,103,1479000
197,7,65,3828000
239,8,75,3859000
173,5,122,1832000
100,3,72,1903000
264,10,76,5066000
200,7,30,2996000
134,4,56,1773000
244,9,7,4561000
71,2,92,446000
229,9,73,4387000
244,8,36,7782000
72,3,35,2019000
145,5,38,932000
143,4,124,860000
152,5,46,2310000
258,10,4,4835000
84,4,110,532000
376,12,86,8751000
79,4,87,634000
122,3,93,985000
162,6,110,1327000
130,5,75,2947000
323,12,76,6050000
396,12,120,5737000
213,8,119,4202000
107,3,68,824000
345,12,70,8682000
37,1,10,880000
302,11,75,5702000
388,12,116,7462000
249,8,17,6213000
262,9,121,5094000
206,6,83,4486000
225,9,17,10029000
223,7,105,3516000
418,12,119,3813000
111,5,101,2416000
164,6,68,3758000
372,12,33,6543000
288,11,48,9385000
160,4,30,2685000
272,9,12,5027000
278,8,112,5668000
142,5,97,2898000
180,5,59,3002000
148,6,24,1415000
56,3,60,1465000
127,3,99,893000
136,6,38,2982000
147,6,98,2085000
127,5,82,1212000
107,4,48,2828000
75,1,59,1195000
76,2,33,826000
97,3,53,508000
231,8,39,4966000
125,3,117,785000
42,1,72,777000
201,8,22,3806000
171,6,88,1639000
271,9,67,7734000
449,12,77,8926000
37,2,110,918000
139,5,13,3395000
347,12,54,5406000
126,3,116,3094000
149,6,85,835000
46,3,86,1094000
138,4,110,2066000
125,5,35,3467000
78,2,5,814000
210,7,12,5027000
266,9,8,5996000
325,12,12,6100000
182,6,53,3977000
302,9,69,5907000
116,3,48,1945000
111,4,104,709000
177,6,49,4415000
278,8,74,6510000
186,6,10,1320000
336,12,6,8956000
70,3,91,1491000
198,6,121,3030000
420,12,69,9687000
33,1,54,217000
93,4,20,597000
253,8,54,5680000
128,4,44,504000
93,3,52,2224000
101,3,118,841000
232,7,66,2164000
253,9,57,3170000
105,3,90,1404000
270,10,4,8044000
214,8,55,3610000
124,5,18,2332000
743,12,113,21376000
195,5,103,4404000
148,5,56,1794000
275,9,97,5011000
178,6,2,4849000
112,5,62,2394000
174,7,94,1727000
196,8,87,7000000
170,7,67,2448000
420,12,4,16578000
122,5,39,2899000
182,5,73,3668000
119,4,45,2084000
100,4,58,1629000
152,5,58,1108000
70,1,99,403000
294,9,101,5905000
105,3,74,3017000
201,6,8,2019000
191,6,116,2605000
68,2,66,560000
284,8,68,5066000
154,6,85,2602000
108,5,124,1582000
109,5,49,2369000
100,3,89,2561000
238,8,34,4190000
160,6,62,2480000
134,5,33,2508000
334,10,81,9482000
96,4,13,740000
125,3,25,1764000
37,1,62,781000
41,1,2,515000
126,3,63,578000
227,7,110,3497000
203,8,75,4854000
89,3,85,932000
335,12,112,6071000
307,11,51,6557000
134,3,61,645000
369,12,53,9269000
257,9,28,5459000
103,4,102,969000
174,7,106,2853000
157,5,34,1999000
164,6,94,1295000
138,5,114,1640000
155,4,93,1152000
184,6,124,2605000
139,6,94,1237000
102,2,103,1121000
144,4,50,981000
66,1,25,1303000
235,9,79,5007000
251,9,87,6985000
145,4,13,2486000
293,9,85,7892000
181,7,11,4684000
110,4,80,2612000
149,4,17,5671000
306,10,3,6204000
46,3,79,667000
432,12,77,8110000
136,4,56,1406000
